-1.192093E-07 1 0 0	-1 -1.192093E-07 0 0	0 0 -1 0	0 0 0 1	
0.3409309 -0.1054118 -0.9341598 0	0.1858646 0.9816368 -0.04293601 0	-0.9215316 0.158989 -0.3542626 0	0 0 0 1	
0.3452843 -0.1063923 -0.9324481 0	0.1867482 0.9814736 -0.04283353 0	-0.9197304 0.1593432 -0.3587561 0	0 0 0 1	
0.3458294 -0.1069639 -0.9321807 0	0.1875123 0.981319 -0.04303716 0	-0.91937 0.1599118 -0.359426 0	0 0 0 1	
0.3493736 -0.1074453 -0.9308026 0	0.1883809 0.9811738 -0.04255168 0	-0.9178512 0.160479 -0.3630369 0	0 0 0 1	
0.3493837 -0.1075901 -0.9307821 0	0.1886612 0.9811182 -0.04259157 0	-0.9177898 0.1607216 -0.3630848 0	0 0 0 1	
0.3494347 -0.1076872 -0.9307518 0	0.1889359 0.981066 -0.04257575 0	-0.9177139 0.160975 -0.3631645 0	0 0 0 1	
0.3491541 -0.1079646 -0.9308249 0	0.1894043 0.9809688 -0.04273481 0	-0.917724 0.1613812 -0.3629583 0	0 0 0 1	
0.3488913 -0.1086015 -0.9308495 0	0.1906248 0.980722 -0.04297199 0	-0.9175714 0.1624504 -0.3628675 0	0 0 0 1	
0.3482161 -0.1092229 -0.9310296 0	0.1916456 0.9805064 -0.04334945 0	-0.9176152 0.1633328 -0.3623602 0	0 0 0 1	
0.3479327 -0.1099301 -0.9310522 0	0.1926669 0.9802887 -0.04374419 0	-0.9175087 0.1641629 -0.3622544 0	0 0 0 1	
0.3485913 -0.1084606 -0.9309782 0	0.1874243 0.9812866 -0.04414333 0	-0.9183443 0.1591 -0.3623962 0	0 0 0 1	
0.3498206 -0.1085457 -0.9305071 0	0.1889265 0.9810311 -0.04341326 0	-0.9175687 0.1606106 -0.363692 0	0 0 0 1	
0.3485329 -0.1093607 -0.9308947 0	0.192091 0.9804232 -0.04325916 0	-0.9174017 0.1637393 -0.3627169 0	0 0 0 1	
0.3462683 -0.1100716 -0.9316558 0	0.1943288 0.9799691 -0.04355344 0	-0.9177878 0.1659664 -0.3607223 0	0 0 0 1	
0.3450837 -0.1104841 -0.9320464 0	0.1956087 0.9797074 -0.04371105 0	-0.9179622 0.1672324 -0.3596927 0	0 0 0 1	
0.3443624 -0.1105633 -0.9323037 0	0.1967746 0.9794843 -0.04347645 0	-0.9179838 0.1684821 -0.3590537 0	0 0 0 1	
0.3434516 -0.1110921 -0.9325768 0	0.1981326 0.9792016 -0.04367749 0	-0.9180329 0.1697728 -0.3583193 0	0 0 0 1	
0.3432848 -0.1113992 -0.9326017 0	0.1987063 0.9790795 -0.04380848 0	-0.9179714 0.170275 -0.3582388 0	0 0 0 1	
0.3412337 -0.1107585 -0.9334303 0	0.1983037 0.9791663 -0.04369167 0	-0.9188227 0.1701936 -0.3560884 0	0 0 0 1	
0.3386962 -0.1098794 -0.9344579 0	0.1981939 0.9792057 -0.04330537 0	-0.9197849 0.1705364 -0.3534307 0	0 0 0 1	
0.3366182 -0.1095269 -0.9352499 0	0.1983206 0.9791807 -0.04329138 0	-0.9205202 0.1709066 -0.3513315 0	0 0 0 1	
0.3356091 -0.109263 -0.9356433 0	0.1979438 0.9792541 -0.0433547 0	-0.9209695 0.1706545 -0.3502745 0	0 0 0 1	
0.333923 -0.1091819 -0.9362557 0	0.1968242 0.9794501 -0.04402008 0	-0.921822 0.1695785 -0.3485506 0	0 0 0 1	
0.3316364 -0.1091613 -0.9370705 0	0.196309 0.9795258 -0.04463175 0	-0.9227568 0.1691538 -0.3462757 0	0 0 0 1	
0.3290311 -0.1087662 -0.9380344 0	0.1957128 0.979631 -0.04493983 0	-0.9238155 0.1687987 -0.3436159 0	0 0 0 1	
0.3256996 -0.1076522 -0.9393247 0	0.195063 0.9797738 -0.04465207 0	-0.9251326 0.1686843 -0.3401109 0	0 0 0 1	
0.3232378 -0.106863 -0.9402646 0	0.1945179 0.9798892 -0.04449634 0	-0.9261102 0.1685154 -0.337524 0	0 0 0 1	
0.318871 -0.1053365 -0.9419265 0	0.1934596 0.9801159 -0.04411528 0	-0.927844 0.1681577 -0.3329089 0	0 0 0 1	
0.3153823 -0.1039321 -0.9432562 0	0.1929782 0.980239 -0.04348384 0	-0.9291359 0.1683139 -0.3292066 0	0 0 0 1	
