0.9338015 -0.008431412 0.3576921 -0.01109012	-0.1644394 0.8777682 0.4499809 -0.008283492	0.3177647 0.4790116 -0.8182747 -0.01608408	0 0 0 1	
0.9359085 -0.006891064 0.3521758 -0.01298867	-0.1607565 0.881259 0.4444547 -0.01028959	0.3134209 0.4725835 -0.82367 -0.01714527	0 0 0 1	
0.9380249 -0.004860669 0.3465337 -0.01497313	-0.1575074 0.8846912 0.4387629 -0.01233629	0.308708 0.4661522 -0.8290969 -0.01815202	0 0 0 1	
0.9400902 -0.002853148 0.3409138 -0.01705363	-0.1543771 0.8880096 0.4331359 -0.0144101	0.3039705 0.4598161 -0.8343687 -0.01909186	0 0 0 1	
0.9420255 -0.00118909 0.3355392 -0.01924022	-0.1511877 0.891227 0.4276174 -0.01650764	0.2995501 0.4535559 -0.8393788 -0.01997271	0 0 0 1	
0.9437985 0.0002852678 0.3305213 -0.02150928	-0.1480469 0.8944385 0.4219738 -0.01864532	0.2955106 0.4471909 -0.8442119 -0.0208033	0 0 0 1	
0.9455999 0.00131695 0.3253292 -0.0252493	-0.1438855 0.8985661 0.4145792 -0.01997808	0.2917838 0.4388362 -0.8498735 -0.02425743	0 0 0 1	
0.9474565 0.003624655 0.3198642 -0.02771452	-0.1414987 0.9015373 0.4089115 -0.02221232	0.2868873 0.4326862 -0.8546802 -0.02512025	0 0 0 1	
0.9493421 0.006429978 0.3141786 -0.030213	-0.1395479 0.9044285 0.4031568 -0.02447353	0.2815598 0.4265767 -0.8595094 -0.02592292	0 0 0 1	
0.9511209 0.009394363 0.308676 -0.03273112	-0.137851 0.907344 0.3971448 -0.02675756	0.2763444 0.420284 -0.8642888 -0.02670652	0 0 0 1	
0.9527727 0.01207707 0.303444 -0.0352533	-0.136048 0.9103051 0.3909419 -0.02907474	0.2715052 0.4137617 -0.8689569 -0.02748028	0 0 0 1	
